[0.0801636, -0.069743395], Expected: 2, Guessed: 2
[0.13551867, -0.05134678], Expected: 2, Guessed: 2
[0.41147125, -0.38154507], Expected: 1, Guessed: 1
[0.4705943, 0.5746676], Expected: 1, Guessed: 1
[-0.14526057, 0.8565098], Expected: 3, Guessed: 3
[0.7784145, 0.25433648], Expected: 0, Guessed: 0
[0.23804283, 0.2518729], Expected: 1, Guessed: 1
[-0.6173942, 0.957446], Expected: 3, Guessed: 3
[-0.74679923, -0.31575978], Expected: 1, Guessed: 1
[-0.48019052, -0.87783325], Expected: 0, Guessed: 0
[-0.6312132, 0.9886323], Expected: 3, Guessed: 3
[0.56654704, -0.8758434], Expected: 0, Guessed: 0
[-0.7799823, 0.5478153], Expected: 1, Guessed: 1
[0.3556105, 0.60703313], Expected: 1, Guessed: 1
[0.26903415, 0.37263024], Expected: 1, Guessed: 1
[0.2745551, -0.47664535], Expected: 1, Guessed: 1
[0.45551527, 0.6249622], Expected: 1, Guessed: 1
[-0.21184063, 0.2505455], Expected: 0, Guessed: 0
[0.40852487, 0.80441844], Expected: 1, Guessed: 1
[-0.16547418, -0.072267056], Expected: 3, Guessed: 3
[0.5986055, 0.6033292], Expected: 0, Guessed: 0
[0.16590285, -0.6892518], Expected: 1, Guessed: 1
[0.8576009, -0.3954147], Expected: 0, Guessed: 0
[-0.12336004, -0.77665806], Expected: 3, Guessed: 0
[0.2969718, -0.17153287], Expected: 1, Guessed: 2
[0.09952712, 0.008995652], Expected: 2, Guessed: 2
[-0.3408438, 0.8096467], Expected: 0, Guessed: 0
[-0.04305756, -0.6681533], Expected: 3, Guessed: 3
[0.4177884, -0.00815475], Expected: 2, Guessed: 1
[0.40481102, -0.034321785], Expected: 2, Guessed: 1
[-0.090487, -0.7406577], Expected: 3, Guessed: 0
[-0.5332968, -0.26854384], Expected: 1, Guessed: 1
[-0.1278187, 0.28205597], Expected: 0, Guessed: 0
[-0.33496475, 0.03750968], Expected: 3, Guessed: 0
[-0.04790783, -0.15912163], Expected: 3, Guessed: 3
[-0.8598752, -0.7605728], Expected: 1, Guessed: 3
[0.028587818, 0.63525796], Expected: 2, Guessed: 2
[-0.7891426, 0.62259686], Expected: 1, Guessed: 1
[-0.8790475, -0.6252022], Expected: 1, Guessed: 3
[0.9592823, -0.27118587], Expected: 2, Guessed: 2
[-0.24537122, -0.2537055], Expected: 0, Guessed: 0
[-0.91685426, -0.8344692], Expected: 3, Guessed: 3
[-0.93302846, 0.5587958], Expected: 1, Guessed: 3
[-0.19598413, 0.2743963], Expected: 0, Guessed: 0
[0.75405645, 0.83981574], Expected: 0, Guessed: 0
[0.3743397, 0.07325494], Expected: 1, Guessed: 1
[-0.14234877, 0.6299455], Expected: 0, Guessed: 0
[0.8058189, -0.14251757], Expected: 2, Guessed: 2
[0.054796338, 0.8511238], Expected: 2, Guessed: 2
[-0.76351726, -0.45652163], Expected: 1, Guessed: 1
[-0.23777413, -0.037566543], Expected: 3, Guessed: 3
[0.03859687, 0.2065599], Expected: 2, Guessed: 2
[-0.7439439, -0.37064803], Expected: 1, Guessed: 1
[-0.20084393, -0.089078546], Expected: 3, Guessed: 3
[-0.08303797, -0.31295145], Expected: 3, Guessed: 0
[0.915498, -0.38948298], Expected: 0, Guessed: 0
[0.4569229, -0.9490229], Expected: 2, Guessed: 1
[-0.7418879, -0.9673048], Expected: 3, Guessed: 1
[-0.08876467, 0.60030806], Expected: 0, Guessed: 0
[0.45984566, -0.3865633], Expected: 1, Guessed: 1
[0.6658292, -0.48044384], Expected: 0, Guessed: 0
[0.4754932, -0.037371278], Expected: 2, Guessed: 1
[-0.25682247, 0.12524319], Expected: 0, Guessed: 0
[0.47952986, -0.6152773], Expected: 1, Guessed: 1
[-0.070284486, -0.7720295], Expected: 3, Guessed: 3
[-0.42490816, 0.7053814], Expected: 0, Guessed: 0
[-0.43561172, -0.10748911], Expected: 0, Guessed: 0
[0.5980449, -0.7444123], Expected: 0, Guessed: 0
[-0.57632387, -0.22765267], Expected: 1, Guessed: 1
[0.221192, -0.80531585], Expected: 1, Guessed: 1
[-0.8335917, -0.37036514], Expected: 1, Guessed: 1
[-0.9183136, -0.5773057], Expected: 1, Guessed: 3
[0.30632186, 0.2322253], Expected: 1, Guessed: 1
[0.53710604, 0.80607545], Expected: 0, Guessed: 0
[0.25735664, -0.5221764], Expected: 1, Guessed: 1
[-0.5487497, 0.14201057], Expected: 1, Guessed: 1
[0.27305245, 0.66941273], Expected: 1, Guessed: 1
[0.94960225, 0.6930114], Expected: 2, Guessed: 2
[0.23533356, 0.59995043], Expected: 1, Guessed: 1
[-0.022094965, -0.12929714], Expected: 3, Guessed: 3
[0.42887926, -0.851612], Expected: 1, Guessed: 1
[-0.36200655, -0.973755], Expected: 3, Guessed: 0
[0.3858992, 0.9999225], Expected: 2, Guessed: 2
[-0.66326666, -0.23784196], Expected: 1, Guessed: 1
[0.35439682, -0.15602648], Expected: 1, Guessed: 1
[0.7217387, -0.18011689], Expected: 0, Guessed: 0
[0.21413529, -0.1571914], Expected: 1, Guessed: 2
[0.9277729, 0.6789888], Expected: 2, Guessed: 2
[0.052950263, -0.4225911], Expected: 2, Guessed: 2
[0.83798456, -0.5564482], Expected: 0, Guessed: 0
[0.96750593, -0.75326955], Expected: 2, Guessed: 2
[0.6732092, 0.46114647], Expected: 0, Guessed: 0
[-0.1559968, 0.20984185], Expected: 3, Guessed: 0
[0.3405527, -0.851393], Expected: 1, Guessed: 1
[-0.6860688, -0.4883294], Expected: 1, Guessed: 1
[0.4607029, 0.5710254], Expected: 1, Guessed: 1
[-0.7928406, 0.7226409], Expected: 1, Guessed: 1
[-0.00554049, 0.9773513], Expected: 3, Guessed: 3
[0.6101961, 0.05698228], Expected: 2, Guessed: 0
[-0.17333543, 0.43471467], Expected: 0, Guessed: 0
[-0.91675055, -0.47317135], Expected: 1, Guessed: 3
[0.7451285, 0.2777295], Expected: 0, Guessed: 0
[0.22901535, -0.041465282], Expected: 2, Guessed: 2
[-0.040385604, 0.8083135], Expected: 3, Guessed: 3
[-0.79665816, 0.5693234], Expected: 1, Guessed: 1
[0.90903795, 0.71198976], Expected: 2, Guessed: 2
[-0.9912188, 0.9080633], Expected: 3, Guessed: 3
[0.65259516, 0.32049584], Expected: 0, Guessed: 0
[0.6434951, 0.1415677], Expected: 0, Guessed: 0
[-0.037379146, -0.8736819], Expected: 3, Guessed: 3
[-0.9517776, -0.33856452], Expected: 3, Guessed: 3
[0.44493258, -0.022727847], Expected: 2, Guessed: 1
[-0.007482171, 0.94651246], Expected: 3, Guessed: 3
[0.9988158, -0.060537457], Expected: 2, Guessed: 2
[0.7889072, 0.59918594], Expected: 0, Guessed: 0
[0.86746836, 0.8621664], Expected: 2, Guessed: 2
[-0.72804034, -0.05718255], Expected: 3, Guessed: 3
[0.87574303, -0.1881144], Expected: 2, Guessed: 2
[-0.38827467, -0.108187795], Expected: 0, Guessed: 0
[-0.55828404, 0.52478564], Expected: 1, Guessed: 1
[-0.93799555, 0.7605183], Expected: 3, Guessed: 3
[0.09955871, -0.7270056], Expected: 2, Guessed: 2
[0.019186854, 0.94396496], Expected: 2, Guessed: 2
[0.88222027, -0.37696743], Expected: 0, Guessed: 0
[-0.83610356, 0.070301175], Expected: 3, Guessed: 3
[-0.43638027, 0.71251726], Expected: 0, Guessed: 0
[-0.11641908, 0.285807], Expected: 0, Guessed: 0
[-0.18727243, 0.26897025], Expected: 0, Guessed: 0
[-0.4310224, 0.18891597], Expected: 0, Guessed: 0
[0.40866697, -0.31689405], Expected: 1, Guessed: 1
[0.2117362, -0.11354554], Expected: 2, Guessed: 2
[-0.76939666, -0.77438176], Expected: 1, Guessed: 1
[0.50637126, -0.5838479], Expected: 0, Guessed: 0
[0.4738165, 0.8147664], Expected: 1, Guessed: 1
[-0.58966553, -0.016443014], Expected: 3, Guessed: 1
[0.94026077, 0.6117238], Expected: 2, Guessed: 0
[-0.09420276, -0.8758117], Expected: 3, Guessed: 0
[0.07572293, 0.8077272], Expected: 2, Guessed: 2
[-0.8685745, -0.045289516], Expected: 3, Guessed: 3
[-0.7748066, 0.09381592], Expected: 3, Guessed: 3
[-0.2610389, 0.45802128], Expected: 0, Guessed: 0
[-0.8166411, 0.94887805], Expected: 3, Guessed: 3
[-0.564003, -0.49945843], Expected: 1, Guessed: 1
[-0.8604684, -0.3203808], Expected: 1, Guessed: 1
[-0.60759306, -0.34393382], Expected: 1, Guessed: 1
[-0.551566, 0.3879223], Expected: 1, Guessed: 1
[0.23416018, 0.4659387], Expected: 1, Guessed: 1
[-0.02612853, -0.82583547], Expected: 3, Guessed: 3
[0.47668362, -0.53708506], Expected: 1, Guessed: 1
[0.006551981, -0.9870962], Expected: 2, Guessed: 3
[-0.25629377, 0.9950479], Expected: 3, Guessed: 3
[0.6864526, -0.8802937], Expected: 0, Guessed: 0
[-0.70887864, 0.88162696], Expected: 1, Guessed: 1
[-0.5182159, -0.8192142], Expected: 1, Guessed: 1
[-0.9454986, 0.39729333], Expected: 3, Guessed: 3
[-0.610409, 0.61281455], Expected: 1, Guessed: 1
[0.5404713, 0.60081995], Expected: 0, Guessed: 0
[0.20741642, 0.7872715], Expected: 1, Guessed: 1
[0.7943852, -0.9041823], Expected: 2, Guessed: 2
[-0.65740275, -0.22321832], Expected: 1, Guessed: 1
[0.8391149, 0.8322146], Expected: 2, Guessed: 2
[0.31820452, 0.20107615], Expected: 1, Guessed: 1
[-0.6370597, -0.6636131], Expected: 1, Guessed: 1
[-0.6737559, 0.8647449], Expected: 1, Guessed: 1
[-0.9594991, 0.0071839094], Expected: 3, Guessed: 3
[-0.9254513, 0.4413718], Expected: 1, Guessed: 3
[0.2327106, 0.9539354], Expected: 2, Guessed: 2
[0.76017046, -0.021306872], Expected: 2, Guessed: 2
[0.49392152, 0.80624294], Expected: 1, Guessed: 1
[0.5465795, -0.3568548], Expected: 0, Guessed: 0
[0.41313803, 0.42557454], Expected: 1, Guessed: 1
[-0.52656066, -0.78820634], Expected: 1, Guessed: 1
[-0.04230678, 0.33330834], Expected: 3, Guessed: 3
[0.6162232, -0.6662775], Expected: 0, Guessed: 0
[-0.6692972, 0.683025], Expected: 1, Guessed: 1
[0.6497965, 0.6562364], Expected: 0, Guessed: 0
[-0.9127393, -0.10305357], Expected: 3, Guessed: 3
[0.14789522, -0.66527045], Expected: 1, Guessed: 1
[-0.90055597, -0.28592443], Expected: 3, Guessed: 3
[-0.8569981, -0.8339369], Expected: 3, Guessed: 3
[-0.8313066, 0.8237207], Expected: 3, Guessed: 3
[-0.8664564, 0.20727623], Expected: 3, Guessed: 3
[-0.56074953, -0.14818835], Expected: 1, Guessed: 1
[0.09393585, 0.024210572], Expected: 2, Guessed: 2
[0.08250129, 0.0041382313], Expected: 2, Guessed: 2
[0.6353489, -0.9258368], Expected: 0, Guessed: 0
[-0.65499425, 0.83199406], Expected: 1, Guessed: 1
[0.580011, 0.7352654], Expected: 0, Guessed: 0
[0.35964525, 0.45958614], Expected: 1, Guessed: 1
[-0.5705397, 0.3814304], Expected: 1, Guessed: 1
[-0.98211706, 0.19311655], Expected: 3, Guessed: 3
[-0.11125469, -0.94980705], Expected: 3, Guessed: 0
[0.63107455, 0.11904085], Expected: 0, Guessed: 0
[0.39672697, -0.29742265], Expected: 1, Guessed: 1
[-0.45921934, 0.4003017], Expected: 0, Guessed: 0
[-0.06881428, 0.02656746], Expected: 3, Guessed: 3
[-0.22592747, 0.20722127], Expected: 0, Guessed: 0
[-0.08853614, 0.04230559], Expected: 3, Guessed: 3
[0.31310046, -0.806656], Expected: 1, Guessed: 1
[0.2971927, -0.56240356], Expected: 1, Guessed: 1
[-0.37684917, -0.82875025], Expected: 0, Guessed: 0
[-0.25313365, 0.26264632], Expected: 0, Guessed: 0
[-0.6442355, 0.09084463], Expected: 1, Guessed: 1
[0.5034317, -0.8344996], Expected: 0, Guessed: 1
[0.24017835, 0.91077375], Expected: 2, Guessed: 2
[-0.65423226, 0.2328515], Expected: 1, Guessed: 1
[-0.7444211, -0.27347636], Expected: 1, Guessed: 1
[-0.90376127, 0.3495704], Expected: 1, Guessed: 3
[-0.57210886, -0.7731067], Expected: 1, Guessed: 1
[0.69801235, -0.9045547], Expected: 2, Guessed: 0
[-0.26125133, -0.24956226], Expected: 0, Guessed: 0
[-0.5546386, 0.006494522], Expected: 3, Guessed: 1
[-0.57712305, -0.13187134], Expected: 1, Guessed: 1
[0.5207931, -0.35565484], Expected: 0, Guessed: 0
[0.64655674, -0.60302854], Expected: 0, Guessed: 0
[-0.6991006, 0.60031044], Expected: 1, Guessed: 1
[0.51858616, -0.6729475], Expected: 0, Guessed: 0
[0.95588315, -0.7730204], Expected: 2, Guessed: 2
[0.43191707, 0.50310814], Expected: 1, Guessed: 1
[-0.51539874, -0.3883971], Expected: 1, Guessed: 1
[-0.25413108, -0.3708943], Expected: 0, Guessed: 0
[0.57776713, -0.1891563], Expected: 0, Guessed: 0
[-0.79627895, -0.245368], Expected: 1, Guessed: 1
[0.44799972, -0.45966327], Expected: 1, Guessed: 1
[0.6779963, 0.7555003], Expected: 0, Guessed: 0
[0.14925599, 0.8959507], Expected: 2, Guessed: 2
[-0.18340313, -0.7554501], Expected: 0, Guessed: 0
[-0.14630389, -0.02602458], Expected: 3, Guessed: 3
[-0.07092738, -0.9449916], Expected: 3, Guessed: 3
[0.26624942, 0.8081527], Expected: 1, Guessed: 1
[-0.46309853, 0.047162175], Expected: 3, Guessed: 0
[-0.17756629, 0.36230505], Expected: 0, Guessed: 0
[0.9792025, -0.97517383], Expected: 2, Guessed: 2
[0.8008853, 0.5743185], Expected: 0, Guessed: 0
[0.41147566, 0.44285464], Expected: 1, Guessed: 1
[-0.9625735, 0.96264756], Expected: 3, Guessed: 3
[0.586725, -0.8214116], Expected: 0, Guessed: 0
[0.882396, 0.058874488], Expected: 2, Guessed: 2
[0.62388706, 0.67282236], Expected: 0, Guessed: 0
[0.5087403, 0.05391252], Expected: 0, Guessed: 0
[-0.7627146, 0.37000644], Expected: 1, Guessed: 1
[-0.95243275, 0.3322258], Expected: 3, Guessed: 3
[-0.15640402, -0.3404224], Expected: 0, Guessed: 0
[0.4743477, -0.034796357], Expected: 2, Guessed: 1
[0.83146393, 0.9034871], Expected: 2, Guessed: 2
[0.14777637, -0.65490234], Expected: 1, Guessed: 1
[0.8566779, -0.0017653704], Expected: 2, Guessed: 2
[-0.34918976, 0.7244601], Expected: 0, Guessed: 0
[0.12713838, -0.96151686], Expected: 2, Guessed: 2
[0.6171615, -0.10115647], Expected: 0, Guessed: 0
[-0.3875587, -0.294796], Expected: 0, Guessed: 0
[0.8453666, 0.20487964], Expected: 2, Guessed: 0
[-0.6702962, 0.08221817], Expected: 3, Guessed: 3
[0.78655434, -0.36970937], Expected: 0, Guessed: 0
[0.2284832, 0.7050719], Expected: 1, Guessed: 1
[0.80253494, -0.46836424], Expected: 0, Guessed: 0
[-0.3372655, 0.16581488], Expected: 0, Guessed: 0
[0.07038462, 0.2707032], Expected: 2, Guessed: 2
[0.467425, 0.8430768], Expected: 1, Guessed: 1
[-0.91783404, 0.20866644], Expected: 3, Guessed: 3
[-0.24638152, 0.01175189], Expected: 3, Guessed: 3
[0.05884564, -0.20803773], Expected: 2, Guessed: 2
[0.7317792, 0.32974076], Expected: 0, Guessed: 0
[0.75221, 0.93507874], Expected: 2, Guessed: 2
[0.23315334, -0.47403967], Expected: 1, Guessed: 1
[-0.18481505, 0.2190764], Expected: 0, Guessed: 0
[-0.2809049, 0.9558494], Expected: 3, Guessed: 3
[0.7282908, -0.5970231], Expected: 0, Guessed: 0
[-0.9249575, -0.11423564], Expected: 3, Guessed: 3
[-0.99193525, -0.13334906], Expected: 3, Guessed: 3
[0.5377395, -0.83988106], Expected: 0, Guessed: 0
[-0.2964933, -0.4967103], Expected: 0, Guessed: 0
[0.8906845, -0.054740548], Expected: 2, Guessed: 2
[-0.09848583, -0.4520359], Expected: 0, Guessed: 0
[0.30436802, 0.0885247], Expected: 2, Guessed: 2
[0.78570735, -0.6865618], Expected: 0, Guessed: 0
[-0.3533963, 0.24261463], Expected: 0, Guessed: 0
[0.6800734, -0.09119427], Expected: 0, Guessed: 0
[0.027349234, -0.846588], Expected: 2, Guessed: 2
[0.19582272, 4.4703484E-4], Expected: 2, Guessed: 2
[0.086318254, 0.66917217], Expected: 1, Guessed: 2
[0.10430682, -0.5457399], Expected: 1, Guessed: 1
[-0.07389784, 0.28214407], Expected: 3, Guessed: 3
[0.6796491, 0.3453741], Expected: 0, Guessed: 0
[0.5154009, 0.94811225], Expected: 2, Guessed: 2
[-0.92805624, 0.065121174], Expected: 3, Guessed: 3
[0.24451685, 0.039189935], Expected: 2, Guessed: 2
[0.6468257, -0.020306468], Expected: 2, Guessed: 0
[0.5479367, 0.47083926], Expected: 0, Guessed: 0
[0.30247915, 0.8416488], Expected: 1, Guessed: 1
[-0.9126748, 0.11218774], Expected: 3, Guessed: 3
[-0.5254389, 0.62153625], Expected: 1, Guessed: 1
[-0.08546388, -0.24786365], Expected: 3, Guessed: 3
[-0.9318521, -0.034110427], Expected: 3, Guessed: 3
[0.84149575, -0.72833276], Expected: 0, Guessed: 0
[-0.099998474, 0.6094552], Expected: 0, Guessed: 0
[0.49651718, -0.20947313], Expected: 1, Guessed: 1
[-0.33823705, -0.06019914], Expected: 3, Guessed: 0
[-0.659572, -0.15425003], Expected: 1, Guessed: 1
[-0.026044846, -0.14634919], Expected: 3, Guessed: 3
[-0.62218225, -0.04182923], Expected: 3, Guessed: 1
[0.121986866, 0.034931302], Expected: 2, Guessed: 2
[-0.9130733, 0.9952891], Expected: 3, Guessed: 3
[-0.3399799, -0.04064524], Expected: 3, Guessed: 0
[-0.10433841, -0.3049835], Expected: 0, Guessed: 0
[-0.3708173, -0.91956997], Expected: 0, Guessed: 0
[-0.42836475, -0.36844862], Expected: 0, Guessed: 0
[0.8369889, -0.2756605], Expected: 0, Guessed: 0
[0.42294347, 0.24481595], Expected: 1, Guessed: 1
[0.94007087, -0.18033254], Expected: 2, Guessed: 2
[0.0068165064, -0.31231582], Expected: 2, Guessed: 2
[0.1987307, -0.52771795], Expected: 1, Guessed: 1
[0.9297626, -0.053994775], Expected: 2, Guessed: 2
[0.2469927, 0.98177195], Expected: 2, Guessed: 2
[0.6410681, -0.36315048], Expected: 0, Guessed: 0
[0.34458137, 0.7559806], Expected: 1, Guessed: 1
[-0.7515217, 0.17834139], Expected: 1, Guessed: 3
[0.927665, 0.9428961], Expected: 2, Guessed: 2
[0.22876275, 0.6440505], Expected: 1, Guessed: 1
[-0.78540003, 0.849185], Expected: 3, Guessed: 3
[0.40612066, 0.966576], Expected: 2, Guessed: 2
[-0.20611703, -0.6069515], Expected: 0, Guessed: 0
[-0.8012898, -0.45468676], Expected: 1, Guessed: 1
[-0.052123785, 0.1430695], Expected: 3, Guessed: 3
[-0.6100614, -0.54465973], Expected: 1, Guessed: 1
[0.6527101, 0.7778357], Expected: 0, Guessed: 0
[0.59973776, -0.032968044], Expected: 2, Guessed: 0
[0.22840476, -0.92685866], Expected: 2, Guessed: 2
[0.2763232, 0.9948019], Expected: 2, Guessed: 2
[0.26126993, -0.5495192], Expected: 1, Guessed: 1
[-0.0034111738, -0.67008066], Expected: 3, Guessed: 3
[0.2318672, -0.47535634], Expected: 1, Guessed: 1
[0.7802949, -0.58545053], Expected: 0, Guessed: 0
[0.08633435, -0.5520029], Expected: 1, Guessed: 2
[-0.85225403, -0.77384746], Expected: 1, Guessed: 3
[-0.6020074, -0.20072281], Expected: 1, Guessed: 1
[0.97219944, 0.21354759], Expected: 2, Guessed: 2
[-0.3275193, -0.4035889], Expected: 0, Guessed: 0
[0.5174843, -0.28506184], Expected: 0, Guessed: 0
[0.42699635, 0.17333329], Expected: 1, Guessed: 1
[0.16020656, -0.14310288], Expected: 2, Guessed: 2
[-0.12233436, -0.7465526], Expected: 3, Guessed: 0
[0.4576646, 0.4508673], Expected: 1, Guessed: 1
[0.13492143, -0.16290927], Expected: 2, Guessed: 2
[0.75166285, 0.14552832], Expected: 0, Guessed: 0
[0.75264716, -0.58690107], Expected: 0, Guessed: 0
[0.2404815, -0.7589333], Expected: 1, Guessed: 1
[-0.89846075, -0.42239916], Expected: 1, Guessed: 3
[0.28330004, 0.7128395], Expected: 1, Guessed: 1
[-0.5792415, 0.1250279], Expected: 1, Guessed: 1
[0.03158176, -0.37870502], Expected: 2, Guessed: 2
[-0.594208, -0.04825318], Expected: 3, Guessed: 1
[0.74975383, -0.8973088], Expected: 2, Guessed: 2
[-0.042880654, 0.2227515], Expected: 3, Guessed: 3
[-0.636327, -0.65222454], Expected: 1, Guessed: 1
[0.16758764, -0.1062696], Expected: 2, Guessed: 2
[-0.13819623, 0.5960512], Expected: 0, Guessed: 0
[-0.028552294, -0.7919115], Expected: 3, Guessed: 3
[0.7039448, -0.679307], Expected: 0, Guessed: 0
[0.10108578, -0.28909636], Expected: 2, Guessed: 1
[-0.06980574, 0.97897947], Expected: 3, Guessed: 3
[-0.633788, -0.19464695], Expected: 1, Guessed: 1
[0.30432928, -0.6130718], Expected: 1, Guessed: 1
[0.8334445, -0.7558683], Expected: 0, Guessed: 0
[0.69785213, 0.78253055], Expected: 0, Guessed: 0
[-0.42805803, -0.82269835], Expected: 0, Guessed: 0
[0.68182945, -0.28626144], Expected: 0, Guessed: 0
[0.3543192, 0.6036339], Expected: 1, Guessed: 1
[0.632769, -0.8244561], Expected: 0, Guessed: 0
[0.4540975, -0.9141468], Expected: 1, Guessed: 1
[-0.20315337, -0.01826036], Expected: 3, Guessed: 3
[0.63524187, -0.66147995], Expected: 0, Guessed: 0
[0.94577014, -0.34581852], Expected: 2, Guessed: 0
[-0.9590323, 0.384117], Expected: 3, Guessed: 3
[-0.71935534, -0.48532176], Expected: 1, Guessed: 1
[-0.8056718, 0.15800321], Expected: 3, Guessed: 3
[-0.08815706, -0.0525378], Expected: 3, Guessed: 3
[-0.7603444, -0.85772014], Expected: 1, Guessed: 1
[-0.09121406, -0.35486817], Expected: 0, Guessed: 0
[-0.8194047, -0.60546625], Expected: 1, Guessed: 3
[-0.049346685, -0.8540635], Expected: 3, Guessed: 3
[0.78727865, 0.43842113], Expected: 0, Guessed: 0
[0.9255841, -0.8905928], Expected: 2, Guessed: 2
[0.41349578, 0.28386867], Expected: 1, Guessed: 1
[0.3613304, -0.038969755], Expected: 2, Guessed: 2
[0.82709455, -0.6136645], Expected: 0, Guessed: 0
[0.79531515, 0.07155299], Expected: 2, Guessed: 2
[0.73710656, 0.8343533], Expected: 0, Guessed: 0
[0.60855293, -0.764518], Expected: 0, Guessed: 0
[0.7043412, -0.6740366], Expected: 0, Guessed: 0
[0.48913717, 0.4955424], Expected: 1, Guessed: 1
[-0.96526647, -0.43254113], Expected: 3, Guessed: 3
[0.62142515, -0.64931345], Expected: 0, Guessed: 0
[-0.1558454, 0.26804292], Expected: 0, Guessed: 0
[0.51236725, 0.016320348], Expected: 2, Guessed: 0
[0.29852772, -0.26611555], Expected: 1, Guessed: 1
[-0.3064195, -0.9853524], Expected: 3, Guessed: 0
[-0.09599018, 0.6631111], Expected: 0, Guessed: 0
[-0.46502817, -0.7954482], Expected: 0, Guessed: 0
[-0.7399694, -0.2557006], Expected: 1, Guessed: 1
[0.26240754, 0.064633965], Expected: 2, Guessed: 2
[-0.21429253, 0.35600102], Expected: 0, Guessed: 0
[-0.29117382, 0.17655027], Expected: 0, Guessed: 0
[0.2613988, 0.50106573], Expected: 1, Guessed: 1
[-0.9027561, -0.6184752], Expected: 1, Guessed: 3
[-0.45299637, 0.19049549], Expected: 0, Guessed: 0
[-0.46149695, -0.12999952], Expected: 0, Guessed: 0
[-0.7166163, -0.92295456], Expected: 3, Guessed: 1
[0.2408377, -0.2117809], Expected: 1, Guessed: 1
[0.77056396, 0.14481223], Expected: 0, Guessed: 0
[-0.48194504, -0.012262344], Expected: 3, Guessed: 0
[-0.65502834, 0.75986636], Expected: 1, Guessed: 1
[-0.57467234, 0.8923743], Expected: 1, Guessed: 1
[0.52799714, -0.89288664], Expected: 0, Guessed: 0
[0.6544565, -0.3940214], Expected: 0, Guessed: 0
[0.8509176, -0.13521695], Expected: 2, Guessed: 2
[0.62345004, 0.23413348], Expected: 0, Guessed: 0
[-0.28069854, -0.5587529], Expected: 0, Guessed: 0
[-0.5309248, -0.24995303], Expected: 1, Guessed: 1
[-0.112767816, -0.08346641], Expected: 3, Guessed: 3
[-0.102371454, 0.8123858], Expected: 3, Guessed: 3
[0.27313864, 0.34644377], Expected: 1, Guessed: 1
